id_1,float_1,float_2,category_1,category_2,bool_1,timestamp_1,string_1
1464,0.1652399904741988,0.7858427225698948,category_597,category_18,True,2004-01-04,label_172
1465,0.8016968258810094,0.7474650406095358,category_2787,category_18,False,2004-01-05,label_153
1466,0.6363889632375562,0.5764163921245502,category_4590,category_15,True,2004-01-06,label_22
1467,0.9477998112020981,0.6809921436004978,category_289,category_12,False,2004-01-07,label_3
1468,0.3647120655441536,0.3340604570868496,category_6234,category_11,False,2004-01-08,label_31
1469,0.42806236272923326,0.6571345356339682,category_5388,category_15,False,2004-01-09,label_199
1470,0.28640252521902043,0.887205491777781,category_5223,category_16,False,2004-01-10,label_66
1471,0.8043891931718715,0.18753545276019634,category_4478,category_5,False,2004-01-11,label_197
1472,0.18751631487223186,0.660968995918281,category_4453,category_6,True,2004-01-12,label_117
1473,0.3798008869435249,0.8569050934319262,category_3437,category_3,False,2004-01-13,label_87
1474,0.6593980374623443,0.9740615370813553,category_3377,category_4,False,2004-01-14,label_117
1475,0.9133841380901355,0.812616099911656,category_3885,category_18,False,2004-01-15,label_57
1476,0.8128296162522526,0.8991258606218092,category_1064,category_9,True,2004-01-16,label_174
1477,0.08496261587290155,0.4429635717954282,category_2672,category_20,True,2004-01-17,label_126
1478,0.8640794944806949,0.208213131703346,category_1308,category_17,False,2004-01-18,label_70
1479,0.7913256657064283,0.2862634055421347,category_54,category_11,False,2004-01-19,label_126
1480,0.47073436747045316,0.18998061588558746,category_3961,category_16,True,2004-01-20,label_146
1481,0.5537765922140939,0.10921428780968889,category_4191,category_5,False,2004-01-21,label_120
1482,0.4432132376626746,0.560938495079732,category_3351,category_19,True,2004-01-22,label_108
1483,0.055462328315721954,0.7149480370056003,category_7754,category_3,True,2004-01-23,label_110
1484,0.320281923509786,0.32263130984141164,category_4459,category_19,False,2004-01-24,label_119
1485,0.9130845251817841,0.7993676797045727,category_7781,category_4,False,2004-01-25,label_11
1486,0.5986382880621386,0.4592103622954822,category_3103,category_4,True,2004-01-26,label_87
1487,0.09818189217637663,0.6195083348675599,category_4722,category_12,True,2004-01-27,label_53
1488,0.5514409062392723,0.6633469440156928,category_2803,category_10,False,2004-01-28,label_98
1489,0.6184311379949738,0.8231940062921483,category_4605,category_6,True,2004-01-29,label_153
1490,0.8112386298776488,0.6199070016391807,category_4200,category_2,True,2004-01-30,label_157
1491,0.5815857623189855,0.7476193057796808,category_7252,category_9,False,2004-01-31,label_152
1492,0.20134379645159273,0.20570473931582467,category_4245,category_6,False,2004-02-01,label_10
1493,,0.4290365782079335,category_4930,category_12,False,2004-02-02,label_124
1494,0.29626488921986127,0.3593634208222428,category_7400,category_20,True,2004-02-03,label_103
1495,0.7253639332902304,0.7502408306341146,category_4814,category_6,True,2004-02-04,label_184
1496,0.6877254468463578,0.7332843037526633,category_5360,category_11,False,2004-02-05,label_64
1497,0.9232767482499823,0.48984014077947435,category_100,category_10,False,2004-02-06,label_97
1498,0.7650268426147872,0.10976976722630427,category_6705,category_7,True,2004-02-07,label_96
1499,0.3877049607967491,0.09675306311368537,category_1876,category_17,True,2004-02-08,label_115
1500,0.048017423417903715,0.4907161456139163,category_466,category_3,False,2004-02-09,label_123
1501,0.6563378068365956,0.549400707206535,category_2499,category_18,False,2004-02-10,label_123
1502,0.011885340029185065,0.3330184750222338,category_5705,category_10,False,2004-02-11,label_18
1503,0.05240291107898698,0.6703974703533866,category_900,category_15,True,2004-02-12,label_74
1504,0.023161239773150433,0.53147806844184,category_2840,category_12,False,2004-02-13,label_133
1505,0.5731304825670096,0.7957094834669765,category_1627,category_19,False,2004-02-14,label_98
1506,0.7874425114599553,0.002640722401935358,category_568,category_3,True,2004-02-15,label_174
1507,0.07025205916566668,0.953202485391183,category_5836,category_1,True,2004-02-16,label_148
1508,0.31929649126012305,0.9305187038379426,category_2106,category_1,True,2004-02-17,label_18
1509,0.3791795049599731,0.1573252789073294,category_7385,category_14,True,2004-02-18,label_161
1510,0.8994313825403332,0.08618352660902406,category_4718,category_1,False,2004-02-19,label_51
1511,0.6463360791251781,0.5616067299267504,category_1490,category_1,True,2004-02-20,label_170
1512,0.404750998061712,0.5331211505603259,category_3245,category_13,True,2004-02-21,label_149
1513,0.9220087587572329,0.9304630595913144,category_7608,category_10,False,2004-02-22,label_157
1514,0.6871312080823443,0.7768869144328073,category_1894,category_11,True,2004-02-23,label_189
1515,0.672246468862194,0.4486018602383337,category_6809,category_13,True,2004-02-24,label_95
1516,0.7120932769706187,0.3447602968883714,category_5193,category_20,True,2004-02-25,label_185
1517,0.5418278877889166,0.5538152886405256,category_7341,category_17,False,2004-02-26,label_5
1518,0.4674985323709647,0.7914644059702444,category_7321,category_9,False,2004-02-27,label_151
1519,0.972491623274669,0.18070801483647592,category_519,category_16,False,2004-02-28,label_179
1520,0.5718270150892478,0.35096213093012163,category_5432,category_5,True,2004-02-29,label_196
1521,0.4061976273896819,0.39581866475404837,category_4382,category_8,False,2004-03-01,label_140
1522,0.09357603053272023,0.8812232095256509,category_6510,category_17,False,2004-03-02,label_79
1523,0.1922593468006304,0.6209588888245311,category_7877,category_15,False,2004-03-03,label_20
1524,0.9832895848581314,0.37901134647703616,category_7615,category_9,True,2004-03-04,label_99
1525,0.9617045770773358,0.5023243143678553,category_3348,category_12,False,2004-03-05,label_200
1526,0.002976136901003401,0.8054641584501231,category_5180,category_4,False,2004-03-06,label_5
1527,0.07779515476408427,0.24589038528851626,category_2231,category_3,True,2004-03-07,label_135
1528,0.6788904646350759,0.25766237081410204,category_5501,category_5,False,2004-03-08,label_168
1529,,0.8428444854504712,category_7227,category_20,True,2004-03-09,label_146
1530,0.663653018588982,0.6749602349068767,category_1651,category_17,False,2004-03-10,label_89
1531,0.20982199805580348,0.47968264114861725,category_6808,category_20,False,2004-03-11,label_52
1532,0.39684265151939624,0.8827056077303641,category_2202,category_18,False,2004-03-12,label_89
1533,0.3258861949464129,0.05462742283763933,category_1452,category_14,True,2004-03-13,label_141
1534,0.2464836490875102,0.13223049994477887,category_528,category_4,False,2004-03-14,label_64
1535,0.7751144234184928,0.36805537512211073,category_7845,category_5,False,2004-03-15,label_145
1536,,0.09947669095993084,category_997,category_9,False,2004-03-16,label_74
1537,0.9146551523255316,0.6779823118019858,category_3432,category_8,True,2004-03-17,label_28
1538,,0.8010121513974002,category_814,category_13,True,2004-03-18,label_44
1539,0.8949361088360288,0.4162694857384408,category_5427,category_8,False,2004-03-19,label_12
1540,0.15348855289675456,0.6310617202729933,category_4830,category_14,True,2004-03-20,label_105
1541,0.29594452657589165,0.32026967211015633,category_767,category_20,False,2004-03-21,label_28
1542,0.9837029416064158,0.5808747348332577,category_2047,category_18,False,2004-03-22,label_141
1543,0.04731794038949255,0.3114410903477669,category_1661,category_20,True,2004-03-23,label_70
1544,0.8382944902559409,0.5104098203088695,category_6955,category_8,True,2004-03-24,label_22
1545,,0.20682785219522037,category_1534,category_1,True,2004-03-25,label_35
1546,,0.457145828472171,category_238,category_12,False,2004-03-26,label_90
1547,0.9581999799237879,0.43388518393631104,category_7794,category_7,False,2004-03-27,label_141
1548,0.11892989568066403,0.05072078622116383,category_270,category_3,False,2004-03-28,label_56
1549,0.37690351180002635,0.16760442353412308,category_7438,category_18,True,2004-03-29,label_85
1550,0.5081799643797116,0.6920577762303327,category_810,category_16,False,2004-03-30,label_129
1551,0.6522325136291333,0.5266176940224814,category_7259,category_8,False,2004-03-31,label_114
1552,0.33623810195298665,0.2891356326896707,category_162,category_1,True,2004-04-01,label_117
1553,0.24874676748009694,0.3118799725649706,category_862,category_6,True,2004-04-02,label_30
1554,0.9078203088214287,0.7083910611769104,category_6100,category_8,True,2004-04-03,label_137
1555,0.008068107915057965,0.33089511819608486,category_7118,category_6,False,2004-04-04,label_72
1556,0.9812231685569505,0.454486253600364,category_5273,category_11,False,2004-04-05,label_147
1557,0.14930397248331428,0.806888184776694,category_771,category_11,True,2004-04-06,label_69
1558,0.2310301668342275,0.6302316728263854,category_1889,category_3,False,2004-04-07,label_71
1559,0.7316312352046624,0.582918440200174,category_4493,category_18,False,2004-04-08,label_5
1560,0.7530611951948528,0.8215979691677104,category_5788,category_11,False,2004-04-09,label_61
1561,0.5130191102867431,0.1749374010604391,category_1865,category_10,True,2004-04-10,label_98
1562,0.02154749461735672,0.1719301507426344,category_7225,category_12,False,2004-04-11,label_47
1563,0.22266032452771278,0.3231261390671082,category_1245,category_2,True,2004-04-12,label_117
1564,0.2079863453812555,0.5174037076395795,category_980,category_14,False,2004-04-13,label_102
1565,0.8923172906395322,0.8147270232836539,category_6357,category_10,True,2004-04-14,label_20
1566,0.45883471987744406,0.3260455871030642,category_6634,category_13,False,2004-04-15,label_176
1567,0.7674430515709446,0.4569888437564029,category_5272,category_9,False,2004-04-16,label_129
1568,0.9062356278005628,0.20837889132115783,category_3902,category_20,True,2004-04-17,label_97
1569,0.3931510270623203,0.08889120521202798,category_6752,category_16,True,2004-04-18,label_65
1570,0.9238844141325961,0.27105967532044584,category_7823,category_2,True,2004-04-19,label_129
1571,0.6804144312524434,0.01981241289685942,category_6133,category_13,False,2004-04-20,label_118
1572,0.604859934776749,0.5391830397562349,category_4948,category_2,False,2004-04-21,label_103
1573,0.45068128950363906,0.8635729890770849,category_3622,category_9,False,2004-04-22,label_43
1574,0.4421114973707443,0.0841154643154004,category_6717,category_7,False,2004-04-23,label_107
1575,0.3239866143658905,0.8022221622981576,category_5547,category_12,False,2004-04-24,label_120
1576,0.2789035146145268,0.5100821273089524,category_2402,category_6,False,2004-04-25,label_78
1577,0.48514431097777966,0.996364208954247,category_7926,category_11,False,2004-04-26,label_39
1578,0.4076604927390114,0.8781556981721906,category_4679,category_17,True,2004-04-27,label_8
1579,0.2623171760632541,0.8440269645630063,category_3179,category_11,False,2004-04-28,label_48
1580,0.07372605981494151,0.8641824405568859,category_300,category_14,True,2004-04-29,label_167
1581,0.9732692900650494,0.712479032206016,category_5163,category_9,False,2004-04-30,label_45
1582,0.5727314561615166,0.9846272468403022,category_1726,category_8,False,2004-05-01,label_180
1583,0.335967016763969,0.02593020185540207,category_3643,category_16,True,2004-05-02,label_69
1584,0.8403078146120643,0.44048063508251034,category_5665,category_16,True,2004-05-03,label_158
1585,0.4870476851626736,0.937025203231437,category_5470,category_16,True,2004-05-04,label_32
1586,0.8358466860149937,0.2548450940120638,category_139,category_6,True,2004-05-05,label_20
1587,0.16476661089780598,0.17245262300142172,category_7729,category_10,False,2004-05-06,label_134
1588,0.14559734006768144,0.8781700497588649,category_1917,category_15,False,2004-05-07,label_74
1589,0.23526156170263923,0.28116942768347275,category_605,category_16,False,2004-05-08,label_155
1590,,0.2563368296137646,category_1517,category_8,True,2004-05-09,label_73
1591,0.7646201305730171,0.7348805280036781,category_1334,category_17,True,2004-05-10,label_76
1592,0.32804084674257716,0.24554071075652428,category_7161,category_15,True,2004-05-11,label_185
1593,0.9335354233655815,0.9928895135143884,category_7099,category_9,True,2004-05-12,label_104
1594,0.8603542064177171,0.005709721673056167,category_6396,category_16,False,2004-05-13,label_31
1595,0.38808052925555103,0.47929880015689885,category_7123,category_16,False,2004-05-14,label_194
1596,0.5998572323747073,0.053992576438792406,category_7636,category_17,True,2004-05-15,label_48
1597,,0.8200337012296695,category_6016,category_19,False,2004-05-16,label_200
1598,,0.270162906979727,category_7904,category_6,True,2004-05-17,label_59
1599,0.19774057094293784,0.9805099437406534,category_7960,category_19,False,2004-05-18,label_6
1600,0.5986301695147362,0.4764413941854533,category_3724,category_2,True,2004-05-19,label_100
1601,0.8912510757122825,0.6556113551561054,category_4041,category_1,True,2004-05-20,label_169
1602,0.5323273489747063,0.98262490078033,category_5991,category_14,False,2004-05-21,label_91
1603,0.46737549790927657,0.7204959546673874,category_6226,category_1,False,2004-05-22,label_160
1604,0.7453939905468852,0.9016832791364839,category_685,category_12,True,2004-05-23,label_70
1605,0.45404422794919563,0.644065728395291,category_7299,category_10,False,2004-05-24,label_122
1606,0.6331435645342001,0.616974526009389,category_2845,category_4,True,2004-05-25,label_172
1607,0.007026813564760759,0.5817690036538348,category_3334,category_3,False,2004-05-26,label_24
1608,0.7628109812835009,0.29030695763062564,category_2567,category_8,True,2004-05-27,label_183
1609,0.9610293105416994,0.2765772827016688,category_2448,category_6,True,2004-05-28,label_62
1610,0.8452218296953826,0.9347169805725405,category_7617,category_4,False,2004-05-29,label_29
1611,0.8167113896323054,0.14323728944937264,category_4590,category_1,False,2004-05-30,label_103
1612,0.47358766608220837,0.5739566046964676,category_7897,category_14,False,2004-05-31,label_19
1613,0.7353595166075823,0.6165900555848748,category_6485,category_12,True,2004-06-01,label_15
1614,0.4891591034454307,0.546007053108829,category_932,category_13,True,2004-06-02,label_55
1615,0.11354244797895374,0.16560999493536854,category_895,category_16,True,2004-06-03,label_126
1616,0.033535288949166686,0.16037817257050668,category_7995,category_20,True,2004-06-04,label_21
1617,0.3481959769162324,0.37663698748007113,category_4502,category_6,True,2004-06-05,label_27
1618,0.8366304577280097,0.19768002699232845,category_5174,category_1,True,2004-06-06,label_39
1619,0.4701650052633163,0.6454131989342944,category_5598,category_8,False,2004-06-07,label_87
1620,0.11102368562823584,0.38220866451552626,category_631,category_7,True,2004-06-08,label_79
1621,0.033555299416283435,0.10994071115126325,category_5242,category_8,False,2004-06-09,label_12
1622,0.5278584449570645,0.8758634309604213,category_1752,category_20,True,2004-06-10,label_108
1623,0.24840914690106253,0.27329237461660827,category_7317,category_15,False,2004-06-11,label_116
1624,0.6387182191618228,0.09049512292643336,category_5880,category_2,True,2004-06-12,label_118
1625,0.29572872041511367,0.23442837894040003,category_4478,category_15,False,2004-06-13,label_181
1626,0.44359375037734816,0.1509413111943514,category_3115,category_19,True,2004-06-14,label_189
1627,0.1413904580667783,0.3509597537035103,category_5752,category_17,True,2004-06-15,label_150
1628,0.40582154417959104,0.36465913532704,category_6655,category_7,False,2004-06-16,label_33
1629,0.5686287274817549,0.255768095960215,category_2284,category_3,False,2004-06-17,label_78
1630,0.5304712628616216,0.9612725275381847,category_4616,category_17,True,2004-06-18,label_69
1631,0.10217302601690226,0.04903742871930139,category_2178,category_14,True,2004-06-19,label_116
1632,0.8600405275554288,0.37528290295401767,category_7468,category_8,True,2004-06-20,label_60
1633,0.7138786034477888,0.8973276640999845,category_7091,category_4,False,2004-06-21,label_32
1634,0.14883130948880796,0.16272227810565354,category_6970,category_12,True,2004-06-22,label_56
1635,0.11025265113634064,0.2342524668591578,category_441,category_18,True,2004-06-23,label_178
1636,0.17336420624808002,0.6494863540269639,category_5776,category_6,True,2004-06-24,label_20
1637,0.4102431929572202,0.7624455185167598,category_3740,category_17,True,2004-06-25,label_122
1638,0.2448316181874698,0.6621988778379924,category_5198,category_8,False,2004-06-26,label_161
1639,,0.8425804280272504,category_1155,category_13,True,2004-06-27,label_124
1640,0.6276481524354312,0.8308192993984514,category_4051,category_20,False,2004-06-28,label_153
1641,0.1194091305621433,0.48578634378301144,category_738,category_7,True,2004-06-29,label_30
1642,0.21301015446904314,0.6901254843003242,category_981,category_12,False,2004-06-30,label_144
1643,,0.5245672164386512,category_4086,category_11,False,2004-07-01,label_79
1644,0.11769803576672733,0.04394563096111459,category_2782,category_19,False,2004-07-02,label_20
1645,0.2227733959514211,0.6309441232469072,category_444,category_9,True,2004-07-03,label_155
1646,0.9084952765991617,0.9048353550888794,category_3073,category_3,True,2004-07-04,label_3
1647,0.7810633599451495,0.36024492593050117,category_2156,category_15,False,2004-07-05,label_101
1648,0.4482685710560146,0.7048270439753813,category_3183,category_8,False,2004-07-06,label_57
1649,0.9695473688968136,0.8908409646575268,category_6671,category_5,False,2004-07-07,label_164
1650,0.3269282394063592,0.23127102109912268,category_6332,category_14,False,2004-07-08,label_197
1651,0.5937047564519918,0.08889343897801916,category_3877,category_15,True,2004-07-09,label_3
1652,0.2033673355469099,0.047974237564056166,category_4237,category_5,True,2004-07-10,label_10
1653,0.45922898288507086,0.3758616900655539,category_6754,category_9,False,2004-07-11,label_159
1654,0.24530361742822515,0.8178365365027365,category_664,category_5,False,2004-07-12,label_6
1655,0.7207618290479699,0.2159446573852445,category_7296,category_20,True,2004-07-13,label_145
1656,0.1842023311080182,0.7238191602386295,category_142,category_6,False,2004-07-14,label_140
1657,0.8860008916890204,0.9049239953399342,category_5616,category_3,True,2004-07-15,label_47
1658,0.8969396419899271,0.5221020514084833,category_4118,category_2,False,2004-07-16,label_108
1659,0.7685603961061744,0.8628555030820184,category_7900,category_5,True,2004-07-17,label_106
1660,,0.9968261830782608,category_727,category_4,True,2004-07-18,label_96
1661,0.30238372832212845,0.5696927386392824,category_1378,category_12,True,2004-07-19,label_8
1662,0.051789884539872655,0.6309041111615896,category_2947,category_11,True,2004-07-20,label_169
1663,0.9083141925527348,0.09103537206222845,category_3172,category_1,False,2004-07-21,label_17
1664,0.576870547025274,0.8140562291917538,category_6903,category_9,True,2004-07-22,label_154
1665,0.043945430290197485,0.8387506516293944,category_4311,category_13,False,2004-07-23,label_85
1666,0.7759383489336007,0.5626308580667684,category_577,category_5,True,2004-07-24,label_117
1667,0.32151504877164494,0.21395388895191036,category_1339,category_12,True,2004-07-25,label_161
1668,0.9520073955698587,0.2878094725167448,category_5325,category_16,False,2004-07-26,label_184
1669,0.9846149766496523,0.44633681775216516,category_7537,category_1,True,2004-07-27,label_157
1670,0.6026409664346928,0.6640002832181083,category_3730,category_6,False,2004-07-28,label_77
1671,0.9078380945069285,0.47661716172817303,category_6762,category_13,False,2004-07-29,label_131
1672,0.35704315537784104,0.8981792273767674,category_5386,category_14,True,2004-07-30,label_67
1673,0.27465348947949964,0.6844241927542307,category_7402,category_8,True,2004-07-31,label_10
1674,0.7301720233504028,0.49039526113268606,category_7010,category_7,False,2004-08-01,label_92
1675,0.5588547085017032,0.41325460913060563,category_2240,category_18,False,2004-08-02,label_91
1676,0.02469721686522497,0.8397487186473621,category_5708,category_1,True,2004-08-03,label_5
1677,0.34872898139011066,0.8415615952659304,category_802,category_1,False,2004-08-04,label_125
1678,0.008636209165301167,0.41170496301284165,category_231,category_8,False,2004-08-05,label_138
1679,0.30905108318694563,0.9842384342386497,category_4985,category_14,True,2004-08-06,label_20
1680,0.4676895777090083,0.46507076315747686,category_6404,category_13,True,2004-08-07,label_159
1681,0.36195165947459573,0.04443396439368663,category_7482,category_17,True,2004-08-08,label_22
1682,0.5241434438238848,0.4268254995476166,category_6945,category_18,True,2004-08-09,label_63
1683,0.02947543868916236,0.37118611599973295,category_5977,category_18,True,2004-08-10,label_50
1684,0.9489151320167019,0.6929342383263791,category_630,category_11,True,2004-08-11,label_11
1685,0.2111101187204838,0.7889238126137772,category_6476,category_14,False,2004-08-12,label_78
1686,0.08412346430196604,0.8312413617236549,category_7138,category_10,False,2004-08-13,label_89
1687,0.6060581486104437,0.26309907635201,category_1392,category_10,True,2004-08-14,label_68
1688,0.6710470741424237,0.9560902410678733,category_689,category_11,False,2004-08-15,label_82
1689,0.3208782511090035,0.039142287768709094,category_3028,category_5,False,2004-08-16,label_114
1690,0.9154554600966737,0.8573570635086643,category_163,category_11,False,2004-08-17,label_16
1691,0.154527997273451,0.2133024059735683,category_2541,category_8,False,2004-08-18,label_188
1692,0.1720032032281965,0.10795941440760726,category_5809,category_2,True,2004-08-19,label_140
1693,,0.6460884539323398,category_2453,category_2,True,2004-08-20,label_53
1694,0.44913365997283206,0.10977739063012437,category_7312,category_5,False,2004-08-21,label_163
1695,0.5597829593066047,0.9646902794499367,category_2175,category_1,False,2004-08-22,label_112
1696,,0.935606911571551,category_2388,category_6,True,2004-08-23,label_190
1697,0.4755177114639767,0.25565303299828224,category_7858,category_4,True,2004-08-24,label_105
1698,0.8904573390303999,0.7547589868888746,category_4059,category_20,False,2004-08-25,label_171
1699,0.22390208394699507,0.14541868430423577,category_5276,category_1,True,2004-08-26,label_17
1700,0.48954517024207256,0.5022779547720583,category_4598,category_18,False,2004-08-27,label_112
1701,0.1699060052640694,0.023211533336475187,category_5072,category_12,True,2004-08-28,label_194
1702,0.23792900015891083,0.654673354071045,category_3495,category_6,True,2004-08-29,label_117
1703,0.6133887424201363,0.679275346961121,category_6253,category_14,False,2004-08-30,label_10
1704,0.6019984387713697,0.981903457023399,category_6273,category_8,False,2004-08-31,label_89
1705,0.3813078882621621,0.595865870558541,category_6964,category_18,False,2004-09-01,label_111
1706,0.009152080302616938,0.8584980249568521,category_4211,category_20,False,2004-09-02,label_168
1707,0.4483226085800276,0.693039278902401,category_2575,category_15,True,2004-09-03,label_145
1708,0.26972137370945304,0.9569773065802085,category_7895,category_9,True,2004-09-04,label_73
1709,0.9952797535879743,0.11490817761713235,category_1492,category_16,True,2004-09-05,label_88
1710,0.5784604834977765,0.449999882428852,category_3682,category_11,True,2004-09-06,label_7
1711,0.885679012265012,0.11760776106727766,category_3147,category_8,True,2004-09-07,label_54
1712,0.6912523197042427,0.06884654301100823,category_7049,category_2,False,2004-09-08,label_107
1713,0.09142453216616109,0.9215638600023914,category_5842,category_8,False,2004-09-09,label_175
1714,0.49069573432734626,0.683196586725405,category_6900,category_4,False,2004-09-10,label_18
1715,0.9497064823629617,0.9155904852933621,category_609,category_18,True,2004-09-11,label_130
1716,0.5313641361254197,0.54682831525766,category_6631,category_17,False,2004-09-12,label_64
1717,0.14138544428161337,0.5467452847440286,category_3551,category_5,True,2004-09-13,label_162
1718,0.7624793424273595,0.7701414671455942,category_7105,category_1,False,2004-09-14,label_36
1719,0.7780073936150816,0.3449699735073246,category_6570,category_15,True,2004-09-15,label_123
1720,0.7345368403244252,0.6072249655627833,category_3684,category_18,True,2004-09-16,label_53
1721,0.6607172609758833,0.1952286958013727,category_3336,category_9,True,2004-09-17,label_111
1722,,0.04634222384089448,category_1332,category_4,True,2004-09-18,label_56
1723,0.43031875012027543,0.34204990974988114,category_5564,category_2,True,2004-09-19,label_141
1724,0.3403270425372228,0.020895739221626908,category_5251,category_1,False,2004-09-20,label_100
1725,0.8956115976990034,0.345414262108226,category_6575,category_3,True,2004-09-21,label_196
1726,0.08575609245631044,0.475913280763265,category_6071,category_1,True,2004-09-22,label_21
1727,0.9691118670620643,0.9912060131199844,category_144,category_6,False,2004-09-23,label_169
1728,0.17840618099979666,0.8249608197957029,category_7154,category_11,True,2004-09-24,label_4
1729,,0.4604000527940909,category_3521,category_15,False,2004-09-25,label_22
1730,0.8018604681995695,0.825077447130013,category_2269,category_13,True,2004-09-26,label_26
1731,0.12491622549609249,0.8379244472448482,category_5788,category_8,True,2004-09-27,label_125
1732,0.3728902551690262,0.9100729590459622,category_1975,category_12,True,2004-09-28,label_43
1733,0.6488199317970121,0.45843892002180775,category_1173,category_7,False,2004-09-29,label_127
1734,0.33058787739787143,0.4279346734680307,category_3278,category_20,False,2004-09-30,label_31
1735,0.8449786951931725,0.09667685066020049,category_2084,category_13,True,2004-10-01,label_122
1736,0.2944030600297214,0.7972729334412089,category_277,category_11,True,2004-10-02,label_14
1737,0.5898281502941495,0.9189846532096932,category_6768,category_2,False,2004-10-03,label_63
1738,0.3526258096492165,0.2048673751044433,category_6777,category_6,True,2004-10-04,label_26
1739,0.10966210275875443,0.8601444094327242,category_7619,category_2,False,2004-10-05,label_23
1740,0.2784275630372318,0.38751187773450213,category_5844,category_4,False,2004-10-06,label_13
1741,0.8161614707623757,0.5972177872532528,category_5447,category_6,True,2004-10-07,label_192
1742,0.3169429184176765,0.8451282720711555,category_4868,category_5,False,2004-10-08,label_92
1743,0.34530797565888416,0.4050829191343255,category_5268,category_4,False,2004-10-09,label_48
1744,0.8885642332059525,0.27664200039969356,category_779,category_11,True,2004-10-10,label_154
1745,0.9157559803436246,0.3687652831755842,category_5307,category_15,False,2004-10-11,label_156
1746,0.5740389639008476,0.9133304693430031,category_975,category_18,True,2004-10-12,label_94
1747,0.11040001757950324,0.587636173733437,category_7703,category_17,True,2004-10-13,label_98
1748,0.2592105953590712,0.8637353534440274,category_5754,category_4,False,2004-10-14,label_70
1749,0.7915053732621572,0.853701118475171,category_2626,category_9,False,2004-10-15,label_83
1750,0.37922993004323924,0.8508140812022874,category_7941,category_10,True,2004-10-16,label_61
1751,0.9282111759273302,0.6391867704913851,category_6473,category_1,False,2004-10-17,label_63
1752,0.37918227747224864,0.6484364556007653,category_4958,category_11,False,2004-10-18,label_17
1753,0.9870330716991289,0.46261225698767994,category_4833,category_18,True,2004-10-19,label_15
1754,0.6555597166917098,0.4227526971062918,category_5101,category_17,True,2004-10-20,label_85
1755,0.27875482674129026,0.4734273816813611,category_830,category_17,True,2004-10-21,label_168
1756,0.5471947548771876,0.9990124288727573,category_3234,category_11,False,2004-10-22,label_66
1757,0.8003338486443846,0.642523941012187,category_4208,category_9,True,2004-10-23,label_116
1758,0.24818818589472003,0.7834077100134804,category_576,category_15,True,2004-10-24,label_168
1759,0.29523327456214155,0.5999930386798993,category_5465,category_6,False,2004-10-25,label_73
1760,0.4164151295345546,0.37175594296610626,category_4051,category_16,True,2004-10-26,label_95
1761,0.3628681470791191,0.4952323887199156,category_281,category_2,False,2004-10-27,label_76
1762,0.9394745467314806,0.04424179613900581,category_2930,category_16,True,2004-10-28,label_200
1763,0.647165936426841,0.9263859202162832,category_7685,category_7,False,2004-10-29,label_79
1764,0.589851037881546,0.8410343363137226,category_2272,category_1,True,2004-10-30,label_2
1765,0.9467443867351563,0.888827085828274,category_3706,category_1,False,2004-10-31,label_63
1766,,0.3938258920622456,category_4725,category_15,False,2004-11-01,label_88
1767,,0.2926276276390867,category_6395,category_14,True,2004-11-02,label_7
1768,0.16855004777996285,0.2070227537895002,category_549,category_8,False,2004-11-03,label_113
1769,0.8338771992471672,0.18164783630665426,category_973,category_17,False,2004-11-04,label_5
1770,0.32814609181207965,0.6875334395280213,category_965,category_10,True,2004-11-05,label_104
1771,0.4781052613922724,0.4283439317180767,category_5163,category_4,True,2004-11-06,label_148
1772,0.027457083230067347,0.47101151970470645,category_3402,category_1,False,2004-11-07,label_63
1773,0.14687654362521319,0.2261976802844079,category_1195,category_6,True,2004-11-08,label_136
1774,0.8143685017104593,0.5325178917273401,category_339,category_12,True,2004-11-09,label_140
1775,0.6757794576246121,0.7586478526402919,category_6434,category_16,True,2004-11-10,label_116
1776,0.00492668830891041,0.10321458789194049,category_4823,category_3,True,2004-11-11,label_145
1777,0.7617529041059438,0.8012679368496671,category_3214,category_6,False,2004-11-12,label_1
1778,0.6268117820180373,0.5747549983477706,category_1965,category_2,False,2004-11-13,label_89
1779,0.9479864513098263,0.8449798345957926,category_3203,category_4,False,2004-11-14,label_97
1780,,0.4599803533607333,category_6159,category_14,True,2004-11-15,label_182
1781,0.42178387835039755,0.5190430716652512,category_3096,category_20,False,2004-11-16,label_76
1782,0.11114064360786735,0.5998187126416752,category_1984,category_9,False,2004-11-17,label_60
1783,0.4195206703932861,0.7273590483577992,category_7233,category_17,True,2004-11-18,label_124
1784,0.39681680648620954,0.8984029258388759,category_4296,category_2,True,2004-11-19,label_28
1785,0.5000221267318777,0.9045196960550124,category_7469,category_7,False,2004-11-20,label_11
1786,0.24927308756644517,0.7944850038141719,category_6389,category_11,True,2004-11-21,label_97
1787,0.3262311429208977,0.07827910545593886,category_6183,category_10,False,2004-11-22,label_198
1788,0.06402678066874734,0.011099645079384324,category_2002,category_5,True,2004-11-23,label_6
1789,0.7524087286269706,0.7017858838631558,category_2543,category_14,True,2004-11-24,label_57
1790,0.2793475812924914,0.14538861793985258,category_6629,category_16,False,2004-11-25,label_167
1791,0.6808232551422854,0.793965343201791,category_5957,category_5,False,2004-11-26,label_172
1792,0.27672830139940796,0.9042236660412043,category_4552,category_14,False,2004-11-27,label_10
1793,0.8413619416210883,0.5589064529444634,category_1456,category_20,False,2004-11-28,label_49
